quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,simulation_type
2024Q1,1.55543883554472,310.9495033023209,3.7872359419590986,23050.05834331885,28619.556545391173,3001.779815050691,622.4781152902056,3125.4417520874836,3966.3284162423297,30036.967197934795,5.327743731404395,310.9495033023209,0.156843170927778,1028.5682051940048,0.23773888750549413,0.164182982101631,4084.806114446416,-1738.0374511105601,RL-FRB/US Agent
2024Q2,2.895875936341241,313.16444538846133,3.972826677789596,23217.539139532368,29008.477200556157,3056.716784993609,641.4899223562552,3154.377525922002,4058.9103588853213,30146.711049398462,5.3239883116081685,313.16444538846133,0.156843170927778,1043.2174059522608,0.3377388889956102,0.164182982101631,4185.583370802466,-1747.8996600268733,RL-FRB/US Agent
2024Q3,1.3934572802088416,315.4667031301872,4.306099023330943,23298.561806985854,29190.61995239674,3041.287043036962,643.5673612963922,3167.094080125451,4147.4622992433915,30208.7842832608,4.935524317413332,315.4667031301872,0.156843170927778,1060.1308572377964,0.3377388889956102,0.16236004854698163,4270.069437474817,-1908.2531657968298,RL-FRB/US Agent
2024Q4,1.996978571957887,317.2563066003586,4.4102318232754785,23415.16946527828,29426.052704453232,3172.513353299131,658.1741452601228,3193.2294302324717,4232.594011559494,30718.507988303823,4.548224970766479,317.2563066003586,0.156843170927778,1072.73938095837,0.3377388889956102,0.16236004854698163,4355.063364113448,-1887.8655744173886,RL-FRB/US Agent
2025Q1,1.990051088377366,319.33273712547503,4.4589323042931595,23531.95318997816,29690.779140213184,3297.8894596238993,1076.6825557674965,3226.578803291929,4316.417779419085,31115.100190219393,4.229794720519282,319.33273712547503,0.156843170927778,1084.5262087640797,0.3377388889956102,0.2623600500370977,4436.4419730424015,-1468.860006851205,RL-FRB/US Agent
2025Q2,1.3598968034551218,321.6049685693182,4.5303366986406575,23612.091908150356,29923.22950975675,3382.3247435343183,667.584355226036,3268.348305136312,4383.536839617879,31630.050380826528,3.9566045407383266,321.6049685693182,0.156843170927778,1095.9189870658568,0.3377388889956102,0.1623600485469816,4518.8519964588,-1907.222928329598,RL-FRB/US Agent
2025Q3,2.378169741065672,323.97899321428696,4.469563241662714,23752.8939636487,30249.692232760048,3513.8435566933995,435.3834316233034,3318.5037539895666,4441.547180503748,32198.675391771158,3.7017708288569415,323.97899321428696,0.156843170927778,1106.114145315115,0.3377388889956102,0.10434780146141032,4596.641654569226,-2106.0185591891063,RL-FRB/US Agent
2025Q4,2.4051144878641684,326.36666753307094,4.395023727442058,23896.145275293205,30582.942124319252,3668.8546417744333,443.9734792520316,3374.831040301849,4525.60236843524,32747.10360984272,3.4636690228183276,326.36666753307094,0.156843170927778,1115.468438952764,0.3377388889956102,0.10434780146141032,4668.583227439681,-2031.215622538557,RL-FRB/US Agent
2026Q1,2.372471493629385,328.6753865793441,4.322881422464746,24038.298735989807,30907.313977758422,3828.013078458922,451.51932786280435,3436.0121038092398,4608.372125190002,33271.18641299125,3.3003512762356046,328.6753865793441,0.156843170927778,1124.0641886803387,0.3377388889956102,0.10434780146141032,4733.9833199059985,-1941.0474190714028,RL-FRB/US Agent
2026Q2,2.0984940493522894,330.9354760660606,4.27955319694413,24164.74068524606,31211.02343579276,3987.5164496429884,455.39848930702686,3501.8465900649226,4683.30921827425,33770.08383195791,3.1996769617528282,330.9354760660606,0.156843170927778,1131.9892426733343,0.23774730666156862,0.10434780146141032,4795.755232897676,-1847.7682182461274,RL-FRB/US Agent
2026Q3,10.74485215819737,333.1781519558889,3.293541731822925,24822.654016699973,32232.535105594037,4247.690834126184,549.518900679979,3568.3513775512006,4863.403950272192,34979.471730561774,3.427325781433893,333.1781519558889,0.2511351634133012,1136.8112147730399,0.3250032092499361,0.10434780146141032,7828.094684408023,-4479.214439314126,RL-FRB/US Agent
2026Q4,-6.781776489553367,335.46750093362436,4.158603671533754,24405.347384818266,31789.79711986177,4565.66782885643,450.8713487101796,3642.1294350919657,4990.240052060545,35315.21085964824,3.2712519267103692,335.46750093362436,0.1511351619231851,1146.3885945575378,0.3250032092499361,0.10434780146141032,4698.162003206113,-1243.4782559823768,RL-FRB/US Agent
2027Q1,11.806766122693869,337.7670811367815,3.0246523577399387,25136.45489534937,32933.791629988424,4811.656460118294,564.019674800061,3728.262961408723,4962.272860736068,36409.72654774457,3.5590626623452017,337.7670811367815,0.25062399397970747,1149.4934980839544,0.3250032092499361,0.10434780146141032,7948.9380272744565,-4053.7618075626697,RL-FRB/US Agent
2027Q2,-8.544672027805584,340.1420859840528,4.087872837185169,24605.192518293516,32375.620641450212,5081.338939538465,444.16823948869427,3807.6149367643034,5093.010504457456,36639.409675856135,3.4650720419574896,340.1420859840528,0.15062399248959135,1158.4815721193722,0.3250032092499361,0.10434780146141032,4765.542460037541,-850.6782521200535,RL-FRB/US Agent
